year,statefips,countyfips,ds_pm_pred
2013,40,40073,8.544399246575342
2014,18,18019,11.944296396206533
2014,42,42131,9.184684070450098
2014,26,26099,10.819486938102486
2011,5,5095,10.282375075799087
2012,20,20059,9.154733661202186
2011,37,37073,8.773690683105023
2012,31,31101,7.065838706739526
2013,38,38027,6.257232246575342
2012,45,45055,9.334881766848816
2012,13,13119,9.911095409836066
2014,35,35013,7.366145225526228
2014,42,42133,10.860694894977169
2014,48,48353,7.473892931506849
2012,51,51067,8.725966986338798
2011,17,17179,11.099744653333333
2014,55,55101,10.978797478206725
2014,19,19017,8.976837808219178
2012,37,37175,8.231677829820453
2013,21,21017,9.772712146118722
2013,33,33001,7.00875514520548
2014,17,17015,10.333944794520548
2013,32,32029,7.826145479452055
2013,19,19039,8.653724136986301
2012,42,42093,9.929618101092896
2011,54,54075,8.510140215753425
2013,42,42065,8.956208956796628
2014,44,44003,6.186458712328767
2014,8,8109,4.020728767123288
2011,4,4021,7.527963512
2013,36,36049,6.755030391389432
2011,48,48473,9.782067373515982
2014,45,45085,10.022658356164384
2013,37,37037,8.474223055848261
2014,55,55103,8.571343178082192
2013,36,36015,7.830139552926526
2011,40,40065,8.031394207191781
2013,13,13293,9.667050371819961
2012,16,16061,6.675386229508197
2013,50,50025,6.96728902130898
2013,27,27039,9.143713150684932
2012,9,9007,7.872855088038858
2013,19,19105,9.73742301369863
2011,53,53055,7.043301735616438
2014,48,48459,9.74705675146771
2011,32,32011,5.460031150684932
2012,48,48005,8.896511893281903
2012,47,47153,9.124015209471767
2011,48,48085,10.508386833615717
2013,28,28029,8.82353100456621
2013,42,42037,8.901510648401826
2014,8,8121,5.567903835616438
2012,20,20173,9.428241422087079
2014,13,13043,10.320024840182648
2012,37,37151,9.27771424668228
2012,49,49019,5.059048087431694
2011,26,26075,9.711149826243691
2012,27,27025,9.164563360655738
2012,29,29183,11.052845746005395
2011,42,42015,8.34594390332681
2011,47,47079,9.537214315981735
2013,45,45019,7.675398907332796
2011,5,5093,9.813414634474886
2012,30,30077,5.939579234972678
2013,28,28141,9.204022602739726
2011,34,34029,8.802956964427397
2013,51,51033,8.09518446183953
2012,21,21171,9.497256898907104
2011,13,13169,12.264377083105023
2013,28,28009,9.076677123287671
2013,42,42067,9.445469260273973
2012,16,16015,6.127094672131148
2011,50,50011,8.008619357808219
2012,22,22009,8.788785944140862
2011,55,55125,7.149477550136986
2012,21,21207,9.452016557377049
2011,40,40055,7.825816398630137
2012,47,47091,8.20228043715847
2014,13,13265,10.541922739726027
2014,8,8001,8.505277138257308
2013,20,20093,6.83554794520548
2014,51,51097,8.37267794520548
2014,29,29155,10.64063397260274
2013,51,51179,8.282708158295282
2012,26,26103,6.861856841985428
2013,28,28073,8.895272705479452
2012,6,6093,5.641072259953162
2014,17,17121,11.215847762557078
2011,38,38049,6.842122534246575
2011,34,34025,9.151931133863397
2011,54,54005,9.777162758561644
2011,8,8065,4.563642124657534
2011,17,17045,10.783773456986301
2012,27,27161,9.697178142076503
2013,55,55065,9.573806191780822
2014,13,13181,10.262660684931507
2012,53,53057,6.698277507285974
2013,22,22097,8.647740572458544
2012,51,51017,7.907493442622951
2014,39,39153,11.571153909690512
2011,41,41013,7.041252145890411
2012,51,51111,8.346577240437158
2014,48,48013,9.165911849315068
2013,13,13295,9.646705879873551
2012,51,51037,8.410236693989071
2011,27,27089,7.498561895890411
2014,36,36107,8.343901232876712
2013,48,48219,6.879690567514677
2011,18,18029,11.489176714246575
2014,48,48237,8.461322374429224
2011,28,28155,9.396730265753425
2012,19,19113,9.993498712811172
2013,1,1093,9.541419897260274
2011,6,6031,13.135062285032978
2013,28,28053,9.290904657534247
2014,48,48441,7.908313835616438
2012,8,8117,4.478362568306011
2013,1,1077,9.794607559153176
2011,54,54107,11.162767600948367
2012,46,46135,8.626002404371585
2014,8,8019,4.392488547945206
2014,18,18079,11.008199634703196
2014,5,5009,9.045696399217221
2013,19,19089,8.952742922374429
2013,1,1085,9.522982534246575
2014,39,39005,10.886146600249066
2011,40,40125,9.603028576712329
2012,47,47151,9.093167103825137
2011,12,12005,8.744521900159286
2012,19,19021,9.170146675774135
2011,39,39043,10.477659519482496
2012,22,22019,9.322827729756582
2011,21,21195,9.589517952415285
2013,5,5075,9.57863901826484
2014,53,53061,7.05389897826484
2012,26,26149,10.525338428158148
2014,37,37009,8.246049908675799
2014,37,37185,9.401389269406393
2014,28,28129,9.845078812785388
2014,48,48457,8.988552876712329
2011,1,1039,9.336105663405088
2012,46,46071,6.286227322404372
2013,29,29057,9.008451780821918
2013,49,49033,7.650379452054794
2013,54,54089,7.910463287671233
2013,35,35017,5.084380592465753
2011,30,30087,6.251039934931507
2014,8,8039,5.583042544031311
2013,54,54069,9.757705509893455
2014,19,19039,8.740544474885845
2012,31,31147,9.161246265938069
2012,30,30045,5.215183770491803
2014,31,31029,6.22220602739726
2014,41,41049,7.14292195890411
2013,28,28135,9.273649589041096
2013,4,4023,5.235749912328767
2014,5,5051,9.691120342465753
2012,40,40057,7.188318306010929
2012,29,29199,9.345162295081967
2013,48,48327,6.931475068493151
2011,55,55053,8.77357318739726
2014,35,35037,5.775623251141552
2012,31,31145,7.304532604735883
2014,13,13291,8.748883059360731
2014,38,38091,5.601358082191781
2013,48,48215,8.420712343314341
2014,24,24017,8.797548721461187
2013,26,26049,8.967371383457074
2012,13,13123,9.060993551912568
2013,18,18025,10.626302465753425
2014,33,33007,5.638382351183064
2012,5,5071,9.355848041894353
2013,21,21077,10.323407808219178
2012,18,18183,10.904656479313037
2011,13,13267,10.440616134246575
2012,26,26009,7.567801635441062
2012,17,17177,9.944898759983186
2013,21,21209,10.02513904109589
2011,27,27031,6.414865897260274
2014,51,51103,8.315912785388128
2013,47,47001,9.517553193302892
2014,39,39053,10.071211154598826
2011,29,29099,10.846322960665362
2013,45,45091,9.257849279332936
2011,18,18007,10.446392669406393
2012,31,31061,7.918693032786885
2014,13,13285,10.81632614481409
2012,8,8049,4.690718123861566
2014,48,48475,6.981725114155251
2014,49,49019,5.232512739726027
2014,54,54039,9.903889661411217
2013,6,6037,11.520042575026748
2013,48,48371,6.073745068493151
2013,26,26109,7.165584043052838
2014,48,48279,7.205565895890411
2011,39,39135,11.212871253196347
2013,22,22039,8.619663609589041
2013,40,40149,7.569487602739726
2011,51,51095,8.649389498630137
2013,31,31179,8.336687534246575
2011,30,30099,5.752267273059361
2011,51,51187,8.906002814383562
2014,35,35025,7.194800764079148
2011,22,22033,10.714136105777248
2014,47,47127,10.060721917808219
2014,25,25017,7.602874328939433
2014,27,27027,6.615992948366702
2013,37,37095,6.789539178082192
2014,12,12057,8.229842148202055
2012,25,25011,7.620297478749241
2012,41,41047,7.848687196627096
2013,1,1107,9.833139780821918
2014,39,39123,10.746829357218124
2013,13,13045,9.420920805801773
2014,5,5065,9.449009315068493
2011,51,51800,9.164733471819961
2014,12,12065,9.66650703196347
2011,42,42089,8.731842039933582
2011,55,55107,7.803985915068493
2012,20,20071,6.936043114754098
2014,37,37089,8.746418508371385
2011,48,48495,7.491285712328767
2011,28,28143,9.972026373515982
2012,31,31071,7.193834972677596
2011,17,17145,10.019376150684932
2011,18,18059,11.582322903287671
2013,33,33007,6.159145088418431
2012,20,20109,7.060658907103825
2012,37,37091,8.226558590163934
2013,18,18115,10.70413602739726
2012,36,36079,8.232731161921196
2013,18,18043,11.17623095890411
2013,55,55007,6.511014936986301
2011,29,29007,9.805143701369863
2012,13,13191,7.632582459016393
2011,48,48485,8.749135143058127
2012,37,37133,8.013225700687467
2011,39,39009,10.737815052054794
2014,40,40047,8.82945105022831
2014,20,20101,7.004966849315068
2011,5,5087,9.832245214383562
2013,48,48061,8.105056056068812
2012,27,27143,9.528644057377049
2012,51,51085,8.862904094796864
2011,40,40011,8.48877160109589
2011,19,19099,9.492787509893455
2014,21,21117,11.699232268626796
2011,48,48017,7.172715901369863
2011,1,1065,10.035566114611872
2014,41,41055,6.734734520547945
2011,38,38059,6.792997432876712
2011,17,17023,10.786186613013699
2012,12,12043,5.962945969945355
2013,48,48453,9.2579762360186
2014,48,48291,9.526549784735812
2014,45,45089,9.298627646326276
2011,41,41001,6.139765720091324
2012,8,8103,5.11020368852459
2014,17,17013,10.550947808219178
2013,22,22017,10.184667273116438
2014,20,20157,7.88299095890411
2014,39,39063,11.333160126448894
2013,20,20131,8.575876621004566
2012,55,55017,8.725867983109786
2013,51,51079,7.918736894977169
2011,21,21193,9.432728751712329
2011,56,56011,6.185672790410959
2011,23,23017,7.132140881224819
2014,28,28065,9.439358721461187
2013,18,18053,10.730387414383562
2013,13,13245,9.97300064820752
2011,31,31043,8.989687244520548
2013,32,32013,5.20009845890411
2014,34,34005,10.291963479932708
2013,47,47157,9.746734464761669
2014,42,42103,8.38668496194825
2012,48,48483,7.012791803278688
2011,30,30047,6.256765358219178
2014,42,42015,8.469498238747554
2013,17,17139,10.212386095890411
2011,28,28057,9.711417322191781
2011,39,39153,12.061214255423643
2012,49,49057,8.280646344262295
2014,54,54077,8.693691198630137
2014,1,1071,10.346154894146949
2012,46,46107,7.145318852459016
2013,40,40059,6.896505068493151
2014,27,27045,8.000503881278539
2012,21,21021,9.654386026541764
2013,18,18113,10.347857452054794
2014,29,29141,9.310604328767123
2013,48,48379,9.485942328767123
2014,39,39011,11.986105529265255
2012,51,51079,8.452403989071038
2014,36,36069,7.992054706849315
2014,18,18087,12.226243321917808
2014,36,36055,8.520769300799087
2014,56,56031,3.398850328767123
2012,22,22127,9.117842896174863
2012,37,37085,9.1184413681441
2012,13,13245,10.786564469247762
2013,16,16073,6.817648630136986
2011,35,35001,7.313353027146566
2014,51,51800,8.695936663405088
2013,1,1087,9.90053904109589
2012,42,42021,9.869952617746552
2014,5,5001,9.80867102739726
2013,37,37027,8.393479160354553
2013,21,21073,10.034666226650062
2011,30,30081,6.27977644630137
2011,47,47015,9.740639069406393
2014,54,54081,8.82556975020145
2014,17,17115,11.442664020950846
2012,53,53061,7.855087012568306
2012,28,28139,9.153585724043716
2014,49,49023,5.375308315068493
2013,28,28005,8.036476438356164
2013,27,27021,7.66665597260274
2013,29,29069,9.782020602739726
2014,19,19187,8.672251415525114
2011,41,41037,6.453609991780822
2011,51,51015,8.905300732139094
2014,26,26121,9.687075698630137
2011,37,37179,10.43577517828266
2013,18,18001,10.984793463796478
2011,27,27045,9.237408557077626
2011,20,20167,7.959892009589041
2014,56,56019,3.999218150684932
2012,45,45049,8.867780601092896
2013,28,28089,9.55479654272668
2014,1,1115,11.300884278187566
2012,17,17175,10.265641120218579
2012,13,13181,9.715739207650273
2013,37,37091,7.61352597260274
2012,38,38027,7.548529234972678
2011,21,21095,9.331086693897883
2013,47,47011,9.522501788031723
2014,26,26027,12.206603462017435
2013,21,21057,9.176118356164384
2011,5,5051,10.671827635616438
2011,49,49021,5.637724194520548
2013,51,51590,8.416257671232877
2012,20,20201,8.76640150273224
2013,53,53073,7.823701405318292
2013,49,49051,8.012612191780822
2014,39,39077,10.714561369863014
2013,48,48241,8.965322568493151
2014,48,48461,7.154906301369863
2014,22,22123,9.375020821917808
2011,36,36075,8.368448724893718
2011,13,13087,10.752073399217221
2011,56,56023,6.201360593835616
2012,12,12091,7.879965100626416
2012,51,51165,8.735568980442911
2012,45,45015,8.63457349726776
2013,12,12037,7.32423698630137
2014,28,28013,9.638317917808219
2014,48,48009,8.243997077625571
2013,48,48211,6.679909589041096
2014,22,22041,9.022906666666667
2014,17,17101,11.598301205479452
2014,55,55127,10.615053785803238
2011,39,39079,10.78752266927593
2011,55,55081,9.104904403652968
2013,47,47163,8.972044404636459
2011,54,54051,11.305790119939117
2013,41,41037,6.413004643835616
2012,39,39043,10.419500359744991
2011,54,54109,9.225000772146119
2012,47,47137,9.039181967213115
2013,51,51171,8.11255601217656
2014,13,13009,11.068397263318113
2011,46,46109,7.542567814383562
2014,19,19073,8.662910547945206
2011,19,19127,9.495874461643836
2012,39,39083,10.892108148907104
2013,5,5085,10.113799280821918
2014,53,53049,5.721003600782779
2012,40,40113,9.127066045702931
2014,46,46053,5.813967808219178
2011,46,46023,7.267673840182648
2012,40,40051,8.955258661202186
2011,46,46077,7.724575271232877
2012,31,31163,7.805716666666667
2014,27,27059,6.840793345890411
2014,19,19087,10.039215890410959
2014,31,31107,7.286892237442922
2011,28,28139,9.409207752739726
2013,53,53071,6.980028002283105
2011,31,31151,8.690778410958904
2013,13,13287,9.477681369863014
2011,31,31015,7.060057989041096
2011,20,20091,10.701176715574289
2013,22,22115,8.80629401826484
2013,27,27107,7.306364566210046
2013,18,18149,10.440227671232877
2012,17,17005,10.19812718579235
2011,30,30017,6.069260485388128
2011,30,30049,5.675727248923679
2011,29,29211,9.355128282191781
2014,21,21077,10.968464246575342
2012,5,5067,9.971155464480874
2013,13,13153,9.801992900536033
2012,37,37057,9.638659546769528
2012,39,39123,10.319809260193359
2012,12,12131,7.951776726279185
2014,55,55051,6.106389497716895
2014,17,17131,10.532792191780822
2011,48,48113,10.621801326762825
2014,20,20205,9.446504732876712
2013,31,31135,6.23302602739726
2011,28,28107,9.562305539269406
2012,51,51630,8.612219918032787
2012,41,41015,5.090846129326047
2013,6,6073,9.62332090057023
2011,13,13053,11.143976013150685
2013,53,53057,6.955715553424658
2013,5,5107,9.610490867579909
2011,34,34007,10.77671781842304
2012,31,31057,6.861041530054645
2012,6,6041,6.631562856433184
2012,48,48503,7.542028620218579
2012,28,28021,8.511258196721312
2013,54,54019,8.238869885844749
2014,22,22051,8.552689536855838
2013,1,1065,9.525428356164384
2014,36,36117,8.070519613947696
2014,12,12015,7.240723266041817
2013,19,19137,8.725048020547945
2014,48,48037,9.807806164383562
2014,24,24043,9.496847303082192
2011,26,26069,7.735171336073059
2012,36,36083,7.912764215456674
2014,38,38067,6.267493863013699
2014,40,40005,9.16565095890411
2011,46,46111,7.538175276712329
2014,47,47013,9.285087222914072
2014,29,29063,9.468010136986301
2013,51,51085,8.38529163787969
2014,30,30043,6.521239826484018
2014,31,31091,5.323744657534247
2012,27,27033,9.120590642076503
2011,21,21131,9.311092269406393
2011,20,20007,8.136695923287671
2011,31,31067,8.947640645401174
2014,12,12115,7.396770209851355
2011,10,10001,9.018313735188356
2012,35,35039,5.36556621129326
2014,25,25009,7.309045568408591
2012,17,17179,10.589658041894353
2014,17,17007,11.079097847358121
2012,48,48153,7.063239890710382
2014,8,8069,5.651081635578908
2012,16,16085,5.89005737704918
2012,36,36095,6.945722336065574
2012,22,22073,9.791455396174863
2011,17,17123,10.440877540273973
2014,26,26033,6.485015831702544
2012,30,30093,6.20072274931694
2013,37,37115,8.001580867579909
2013,51,51730,8.264844483188045
2011,28,28035,9.794893075745367
2011,33,33003,7.109686732503113
2014,48,48157,11.050268273251622
2011,37,37069,9.258208174657534
2012,54,54001,8.552454863387978
2012,48,48245,9.095940592744384
2011,12,12101,7.339919573093437
2011,6,6113,8.517770269161376
2012,13,13049,7.329855191256831
2011,47,47115,10.282510284474886
2012,12,12123,7.285465505464481
2013,23,23027,6.541724020547945
2013,51,51007,7.949533835616438
2013,47,47043,9.222837205479452
2011,21,21119,9.424570717260274
2013,36,36097,7.72974645479452
2014,13,13017,10.480117753424658
2014,22,22111,9.39518205479452
2013,12,12109,6.249279479452055
2013,31,31175,6.89774698630137
2014,51,51185,8.581856911581569
2014,48,48361,9.257274520547945
2014,48,48031,8.79539301369863
2013,47,47065,9.572349011025727
2012,29,29025,9.220593306010929
2014,54,54053,10.10330803652968
2012,13,13243,9.628833469945355
2011,29,29059,9.623203114155251
2013,30,30061,5.536335589041096
2013,19,19151,8.785777442922374
2014,42,42087,10.079051324200913
2014,38,38001,4.806117808219178
2011,12,12047,9.138102346118722
2012,53,53007,6.004805224434036
2014,27,27129,6.539954840182648
2011,37,37169,9.195412893150685
2012,5,5077,10.142070901639344
2013,6,6107,14.723473951176677
2011,30,30009,5.526593488219178
2014,17,17055,11.350512488584475
2011,48,48023,7.892888736986301
2014,22,22075,7.916881765601218
2013,6,6057,7.670166119178082
2013,36,36111,7.521537158262897
2014,53,53013,7.139000876712329
2011,12,12017,7.511729670522577
2013,18,18077,10.585956281800391
2012,19,19007,9.046021202185792
2014,37,37017,9.576186538812785
2011,13,13287,11.293025412328767
2013,13,13141,9.479570794520548
2012,46,46037,8.075625865209472
2012,48,48041,8.926487470725995
2011,48,48479,7.893878036065574
2012,21,21073,10.020537605563835
2012,8,8013,6.934990040983607
2011,39,39071,10.586855644444444
2013,45,45043,7.540973561643836
2011,17,17005,10.397414973287671
2012,18,18153,10.528772896174863
2014,8,8059,7.154151434187016
2012,53,53077,6.583655691560413
2011,26,26085,7.965150662328767
2012,37,37111,8.64458737704918
2013,31,31047,6.811493463796478
2013,19,19133,8.606003150684932
2012,38,38031,7.56953306010929
2014,17,17137,10.599166
2014,36,36093,8.585484409047467
2012,28,28081,9.585620865688812
2013,39,39163,10.046640821917808
2012,45,45025,9.122091885245902
2012,18,18133,10.517872326307572
2014,36,36039,7.542259342465753
2014,6,6103,7.523636189290162
2013,37,37019,7.375475383976754
2012,19,19125,9.273967213114754
2011,31,31059,8.478445416438356
2012,20,20151,8.062533151183971
2014,48,48281,8.682994465753425
2014,42,42117,8.027778550684932
2012,17,17067,10.046593637782982
2013,48,48475,6.399586
2013,22,22127,9.121110547945206
2014,29,29145,9.601059360730594
